,graph_id,edge_id,num_nodes,num_edges,edge_betweenness,stress,max_deg,min_deg,is_bridge,diff_stress,diff_cross,diff_edgelength,benchmark
229,3,79,65,106,0.0234981684981685,0.7077399692200718,3,2,False,-1.2251121770433144,0,0.0021598067158909995,random-dag
230,3,80,65,106,0.032044413919413914,0.744671340850316,3,2,False,0.5436982372599743,11,-0.0023039071000942046,random-dag
231,3,81,65,106,0.03002861721611722,0.7598010414746926,3,2,False,4.236818123066996,10,-0.016691329609776928,random-dag
232,3,82,65,106,0.0377569826007326,0.742007395803182,4,2,False,-0.552106838211273,5,0.001576555589744233,random-dag
233,3,83,65,106,0.037427884615384606,0.8144011829620332,4,2,False,-0.9943040553480387,6,0.0010757940792600063,random-dag
234,3,84,65,106,0.03393887362637363,0.7051248841535495,4,3,False,8.395984605837782,14,-0.032255614985838676,random-dag
235,3,85,65,106,0.039723557692307704,0.7429841124066126,4,3,False,-8.083029312953698,10,0.028328865455369556,random-dag
236,3,86,65,106,0.016778846153846155,0.7179545782914022,2,2,False,0.17790987201834696,0,-0.0053186320343442395,random-dag
237,3,87,65,106,0.021818910256410258,0.8314885666265426,3,2,False,11.420166875599534,-5,-0.0456026622718112,random-dag
238,3,88,65,106,0.027047275641025638,0.6289961806813128,3,2,False,6.462137315884036,0,-0.030194594629658122,random-dag
239,3,89,65,106,0.028485576923076922,0.7601385518594621,3,2,False,2.6730332703536988,-9,-0.011041053629796183,random-dag
240,3,90,65,106,0.03246794871794872,0.7390426673855756,3,2,False,-9.30056624310268,8,0.03587727800286111,random-dag
241,3,91,65,106,0.03683894230769231,0.6991399323641815,2,2,False,-7.792118733373144,3,0.027991270440882815,random-dag
242,3,92,65,106,0.04660943223443224,0.71476969610798,4,2,False,2.7537661973389618,11,-0.014127578104943306,random-dag
243,3,93,65,106,0.05288060897435896,0.7368802906055312,4,2,False,-20.2695284023535,11,0.08003133991263686,random-dag
244,3,94,65,106,0.024526098901098907,0.6742823817251162,2,2,False,-3.174260975255663,7,0.006222953847175583,random-dag
245,3,95,65,106,0.021163003663003666,0.7532685727647851,3,2,False,1.770963495797389,-1,-0.012789754504283157,random-dag
246,3,96,65,106,0.03478823260073262,0.7027261987636185,3,2,False,2.4856873673186897,4,-0.012479633935439827,random-dag
247,3,97,65,106,0.011910485347985347,0.7906030097214425,2,2,False,-0.4443514847767176,9,-0.00015371663894503396,random-dag
248,3,98,65,106,0.05226762820512821,0.7322008560775524,3,2,False,-20.177422328122162,4,0.07938642480254923,random-dag
249,3,99,65,106,0.016366185897435895,0.7460058171706825,3,2,False,3.378564962751369,17,-0.018324623099875093,random-dag
250,3,100,65,106,0.014110576923076924,0.7542704224439846,3,2,False,3.503707495393428,16,-0.016080799440266025,random-dag
251,3,101,65,106,0.02932291666666667,0.7302154026924095,2,2,False,-7.842184728034454,3,0.027293982431425723,random-dag
252,3,102,65,106,0.029190705128205128,0.7228518883322405,2,2,False,-10.503964153634428,11,0.03812838115679765,random-dag
253,3,103,65,106,0.031185897435897433,0.7367366932406563,2,2,False,-10.117048728810005,10,0.041015659474936905,random-dag
254,3,104,65,106,0.011586538461538462,0.7976837643697455,2,2,False,-0.04329330836574741,15,-0.007639973093130192,random-dag
255,3,105,65,106,0.01718864468864469,0.7752284341690205,2,2,False,0.15871760711149818,3,-0.002356665287010118,random-dag
256,4,0,72,120,0.017590729562560553,0.7402192874643283,7,6,False,1.3571330583753252,-2,-0.003114569501351472,random-dag
257,4,1,72,120,0.0053740653799339245,0.7784125926300032,7,4,False,0.4843043994551124,-3,-0.0019545966651112745,random-dag
258,4,2,72,120,0.02607931539856422,0.7679299404529685,9,7,False,0.5301809261807193,-4,-0.0030420070517555575,random-dag
259,4,3,72,120,0.0068165163822440835,0.891365370458571,7,6,False,-0.018778226045554902,0,-7.114005564801129e-06,random-dag
260,4,4,72,120,0.015138982040390492,0.8506974666747337,7,4,False,1.1455990868761603,8,-0.0037666804194974035,random-dag
261,4,5,72,120,0.028586953821695613,0.7477605865481275,7,4,False,1.4153238391422747,10,-0.0061753765394658156,random-dag
262,4,6,72,120,0.026222302953523607,0.6981270096271767,7,3,False,2.5165663640951266,1,-0.0034169118966987377,random-dag
263,4,7,72,120,0.025905898353081453,0.8124900122113774,9,6,False,0.5211449018799215,9,-0.0022310746226963385,random-dag
264,4,8,72,120,0.008651445711304866,0.8214992141646167,6,6,False,0.6918408963247771,-6,-0.0030604508178924683,random-dag
265,4,9,72,120,0.0069498782820379065,0.7004327651810379,6,4,False,0.7873319998649322,-1,-0.0027430448201620217,random-dag
266,4,10,72,120,0.026964720421293192,0.7270389309887079,6,4,False,2.9545068496276485,2,-0.004709978638407053,random-dag
267,4,11,72,120,0.03548575403035498,0.7316878218072286,6,5,False,3.7579420350507178,10,-0.0037016719211108717,random-dag
268,4,12,72,120,0.010067814293166406,0.8617926915552763,9,6,False,-0.3531827745377427,4,-0.001409411508966285,random-dag
269,4,13,72,120,0.011508868022952529,0.8609082899808266,9,4,False,0.2259134852032787,-2,-0.0003983073600915543,random-dag
270,4,14,72,120,0.05348510817994387,0.6869099185285974,9,7,False,0.4015069292020996,5,-0.002356688609406521,random-dag
271,4,15,72,120,0.031280274238020704,0.8628308209036528,9,4,False,1.1801304743972594,2,-0.006935519760320474,random-dag
272,4,16,72,120,0.04901181782050328,0.7082407521244826,9,3,False,9.971256891042344,20,-0.016509239609575455,random-dag
273,4,17,72,120,0.050081973321409956,0.7118115461213332,9,4,False,0.9966433222642763,4,-0.009856036846259741,random-dag
274,4,18,72,120,0.0440746329830837,0.8204556493561843,9,5,False,-0.520162933905624,4,-0.0023035759056562743,random-dag
275,4,19,72,120,0.003944966092853415,0.8226136217061538,6,4,False,0.049925382164616394,-4,-0.00029167052116385594,random-dag
276,4,20,72,120,0.015246416772238367,0.8087976922032862,7,6,False,0.3731383306577811,-5,-0.0006738764473801506,random-dag
277,4,21,72,120,0.02181437389770724,0.8045113152574779,6,3,False,0.31189202574304886,-7,-0.001275881489894326,random-dag
278,4,22,72,120,0.022089481332439077,0.8180117117746233,7,4,False,-0.18246530219960277,-2,-0.0007747967152047508,random-dag
279,4,23,72,120,0.022948493429714088,0.793832204657577,7,4,False,-0.24050215996973634,0,-0.0008873309848843602,random-dag
280,4,24,72,120,0.02668883672404799,0.8646568043111863,7,4,False,0.45932049428296295,2,-0.002398457248924124,random-dag
281,4,25,72,120,0.043769406562833804,0.6478685548801031,7,3,False,-1.7004902094061265,14,0.004222946693063723,random-dag
282,4,26,72,120,0.03589639689991802,0.7028703610531953,7,2,False,-8.130185549816247,-23,0.017683511747203562,random-dag
283,4,27,72,120,0.0396898365501652,0.7338992974975592,5,4,False,6.983288580782954,18,-0.011766638729979018,random-dag
284,4,28,72,120,0.012759582184464815,0.7412344197331049,4,3,False,0.29285384796386893,-5,-0.0031516452555982455,random-dag
285,4,29,72,120,0.01932893658245771,0.7959618579484715,4,4,False,14.821392729810668,20,-0.015530391880498151,random-dag
286,4,30,72,120,0.04200791166753608,0.7291595186214743,4,2,False,-5.626193256202839,-10,0.054403258651734954,random-dag
287,4,31,72,120,0.03590571205007824,0.8561600914978494,5,4,False,0.8678538365766713,-1,-0.0009538161707663972,random-dag
288,4,32,72,120,0.025024840400427257,0.784160024321029,5,4,False,0.6238969130037617,1,-0.0064727155940419445,random-dag
289,4,33,72,120,0.028332960727326925,0.6631742330221626,4,2,False,0.8233872088998169,14,-0.008950407578245667,random-dag
290,4,34,72,120,0.044778858335196375,0.694000297995794,5,5,False,1.360965977681559,12,-0.009502817171720412,random-dag
291,4,35,72,120,0.04348125791787764,0.7377700416878812,5,4,False,0.720921918946317,6,-0.008102467654140577,random-dag
292,4,36,72,120,0.05422116029510396,0.727076817649362,5,4,False,-0.8626847658533734,5,-0.0007954785817125276,random-dag
293,4,37,72,120,0.027761942022505405,0.7341628589593907,5,3,False,0.735709728364526,3,-0.009049079677046545,random-dag
294,4,38,72,120,0.034119532006855954,0.8581115460000174,5,5,False,-0.7039613855015716,17,0.0014164936110663273,random-dag
295,4,39,72,120,0.03621994311548302,0.8264289898464878,5,3,False,0.07104220657072347,6,-0.0040956878806555075,random-dag
296,4,40,72,120,0.05849634846113719,0.6469721666509709,5,4,False,0.04759458383779247,-1,-0.006308485440019107,random-dag
297,4,41,72,120,0.038685508110390746,0.799103406559284,5,5,False,3.293077222897466,6,-0.011923233080104179,random-dag
298,4,42,72,120,0.031902681521226134,0.7152156147073172,5,3,False,-0.001605253146948371,16,-0.005226538997430363,random-dag
299,4,43,72,120,0.05023613905656159,0.7268859725073982,5,3,False,-6.000967029513561,6,0.01871431361592707,random-dag
300,4,44,72,120,0.019196661450182582,0.7695114245240765,5,2,False,-0.633066476285876,-8,-0.0012718384164789875,random-dag
301,4,45,72,120,0.042477550488113865,0.7536466422180558,5,5,False,-1.156048070803621,0,-0.0011109795805170353,random-dag
302,4,46,72,120,0.03530674789477605,0.7109823736465359,5,2,False,17.195019904807424,13,-0.032619578573946206,random-dag
303,4,47,72,120,0.04202809449288323,0.6965933691203351,5,3,False,0.21237518640270991,17,-0.006054332347719571,random-dag
304,4,48,72,120,0.03177925578160321,0.6931628603476434,5,3,False,1.910766165518936,3,-0.008551435061942614,random-dag
305,4,49,72,120,0.07957373872866833,0.7283838392723778,7,5,False,12.145942227477349,33,-0.019266281356589976,random-dag
306,4,50,72,120,0.05355466130114019,0.7558881738987169,5,5,False,3.4747636312771135,22,-0.01252727287069838,random-dag
307,4,51,72,120,0.04556692003875102,0.6927091344480937,5,2,False,-14.519913456788117,11,0.05043884274112681,random-dag
308,4,52,72,120,0.02376201654370668,0.7479947315032196,5,3,False,2.4000226435244656,8,-0.008781725723229772,random-dag
309,4,53,72,120,0.02481618103683831,0.8497260987927081,4,3,False,0.13762901254719395,-4,-0.0013400151804973115,random-dag
310,4,54,72,120,0.03266310827930546,0.7026167813629827,5,3,False,2.0967674454789744,7,-0.008411226769318825,random-dag
311,4,55,72,120,0.03235244802146212,0.6999612075831118,5,2,False,2.7540716068183713,3,-0.014391088403609753,random-dag
312,4,56,72,120,0.03518518518518519,0.8044303251506032,5,3,False,0.4997082635113088,21,-0.004008419168604949,random-dag
313,4,57,72,120,0.04645279081898801,0.7065990094384583,4,4,False,15.993310619706392,21,-0.020072076540613437,random-dag
314,4,58,72,120,0.037504657575080105,0.7363090152966586,4,3,False,9.891584610403328,16,-0.018409821628294576,random-dag
315,4,59,72,120,0.03527647365675534,0.6560075479613222,4,2,False,1.2924586931917759,18,0.02447863147991125,random-dag
316,4,60,72,120,0.015793837096654,0.6895526228062667,4,3,False,1.4513921974964603,-4,-0.010352415128647097,random-dag
317,4,61,72,120,0.018314206225004348,0.6511779738057887,4,3,False,0.7144663478019595,6,-0.005524418019592137,random-dag
318,4,62,72,120,0.01940532081377152,0.6335761472621106,4,2,False,-0.348091888975091,-10,-0.0037266607090292725,random-dag
319,4,63,72,120,0.03585075266413294,0.7059138529699396,4,3,False,0.8627776232207509,16,-0.005240183073001781,random-dag
320,4,64,72,120,0.022984201505328265,0.860986849745887,4,3,False,11.380575482168211,-10,-0.027110266665292593,random-dag
321,4,65,72,120,0.04286459497727104,0.7271685716336054,4,2,False,-13.97056198117076,1,0.058986318831058177,random-dag
322,4,66,72,120,0.026956647291154334,0.7292152006667107,3,3,False,10.342195369487854,11,-0.019799612446125825,random-dag
323,4,67,72,120,0.020631194574856546,0.6581913189989516,3,2,False,1.9010992182854807,6,-0.011566592792805808,random-dag
324,4,68,72,120,0.036856944133939445,0.837589280168694,4,3,False,14.79421126548624,-16,-0.023673206157799442,random-dag
325,4,69,72,120,0.020988430583501,0.7350470912225735,3,2,False,0.6295977354062643,0,-0.009926426931158916,random-dag
326,4,70,72,120,0.023941333184290932,0.725710470774463,3,2,False,2.7754445602148223,6,-0.015260518729593775,random-dag
327,4,71,72,120,0.05507799885734159,0.6872528231690838,7,3,False,1.5254015601208266,7,-0.008680206011367264,random-dag
328,4,72,72,120,0.032889932185706836,0.6603343295707189,5,2,False,3.0459452013737405,8,-0.01348852366102421,random-dag
329,4,73,72,120,0.01838810641627543,0.8495625039801302,5,4,False,0.14543723999747726,-1,-0.0007488271846724515,random-dag
330,4,74,72,120,0.035029622177509497,0.7372914682215139,5,2,False,8.747185420246865,16,-0.008058836168157335,random-dag
331,4,75,72,120,0.031087450629704166,0.7471201904406823,4,2,False,3.862362677085997,6,-0.014274317091742372,random-dag
332,4,76,72,120,0.03352243088158581,0.7092143537806646,4,2,False,0.6393781204740492,11,0.0005610527512677765,random-dag
333,4,77,72,120,0.038938724942246074,0.682194489998704,3,3,False,-2.0946694552043255,2,0.007114001854139407,random-dag
334,4,78,72,120,0.05625139727252404,0.723641282244385,3,3,False,-3.695340425895779,13,0.03700085748169829,random-dag
335,4,79,72,120,0.014639845244305342,0.855550071910514,3,3,False,0.4715512573480112,-3,-0.0006392987369043257,random-dag
336,4,80,72,120,0.031454467546016836,0.7177625083328116,3,3,False,0.44434768561632154,-1,-0.01609931307583551,random-dag
337,4,81,72,120,0.026775467620538042,0.7416518851815844,3,3,False,18.06842165104544,12,-0.026406532299925622,random-dag
338,4,82,72,120,0.03670262314628512,0.7260631976169689,7,3,False,4.310382875866793,18,-0.013690046695712443,random-dag
339,4,83,72,120,0.01578731649154184,0.7352533285033125,3,2,False,0.3102393827004164,-3,-0.0017566811979497499,random-dag
340,4,84,72,120,0.04742948431328713,0.7539001930607973,7,3,False,13.239845088431991,14,-0.01684224991446126,random-dag
341,4,85,72,120,0.07553251608415927,0.6640189332131458,7,4,False,6.9860530209668354,19,-0.0011873218829690502,random-dag
342,4,86,72,120,0.0457094418362024,0.7104607850893839,7,2,False,2.7062163368256336,-14,-0.012707301859416098,random-dag
343,4,87,72,120,0.08704805996472662,0.6386500576315655,7,5,False,-5.994866043691104,25,0.02630629506141738,random-dag
344,4,88,72,120,0.038092133045184697,0.6370421924199151,4,3,False,1.1311983754468145,15,-0.006346275348802832,random-dag
345,4,89,72,120,0.02839723526343245,0.7057905688984506,4,3,False,1.882981728337711,4,-0.01178638227888007,random-dag
346,4,90,72,120,0.02283236455771667,0.7734869414792028,4,2,False,0.2498633891121642,14,-0.007307489411745083,random-dag
347,4,91,72,120,0.04745385895620637,0.7527581008665096,5,3,False,1.0584215180128638,31,-0.01131808153041619,random-dag
348,4,92,72,120,0.020522673075489974,0.7806712094549279,2,2,False,10.61698163825838,-20,-0.008524189746631827,random-dag
349,4,93,72,120,0.024588736120426263,0.7586754548671901,3,2,False,10.94091770106175,-10,-0.01213878607810126,random-dag
350,4,94,72,120,0.021095089052835532,0.7389586007437119,3,2,False,2.9523038171916767,17,-0.017787294560468903,random-dag
351,4,95,72,120,0.02965291750503019,0.7604480349892401,4,2,False,2.326541142539952,32,-0.009397333707355127,random-dag
352,4,96,72,120,0.03065802220731798,0.6663882405808109,4,2,False,4.884964637558966,-6,-0.016665556668139847,random-dag
353,4,97,72,120,0.04550512954268824,0.732003091098163,4,3,False,6.327547467999153,12,0.004150983401543462,random-dag
354,4,98,72,120,0.02450629704150831,0.6554513793628028,3,2,False,5.556158019513077,-4,-0.022373394126680712,random-dag
355,4,99,72,120,0.033250428496907375,0.7058718308061991,4,3,False,4.859131136300334,20,-0.01695254674886798,random-dag
356,4,100,72,120,0.019054139652731204,0.8529897856231705,3,2,False,0.3373980925461808,0,-0.0013980363609209512,random-dag
357,4,101,72,120,0.023203107534093454,0.723304200197597,4,2,False,2.511875538706164,3,-0.010968949453686483,random-dag
358,4,102,72,120,0.021867315001117816,0.699626724262268,4,2,False,2.0201040160888795,7,-0.01020987341539037,random-dag
359,4,103,72,120,0.011233139578210004,0.8095910134297412,2,2,False,0.18888506803122596,-1,-0.0019732472733752227,random-dag
360,4,104,72,120,0.0189358372456964,0.7451373021893661,2,2,False,3.0192665544831243,12,-0.02554263772164439,random-dag
361,4,105,72,120,0.023043818466353682,0.7223052879591334,2,2,False,1.813161880701216,9,-0.016299902774178254,random-dag
362,4,106,72,120,0.03419172442059766,0.7036077254372161,5,2,False,4.043197229037986,14,-0.020316077608838357,random-dag
363,4,107,72,120,0.01859117668976824,0.7080818237138733,5,2,False,2.0481334443322226,-6,-0.011579232686494578,random-dag
364,4,108,72,120,0.057248118339667635,0.703552729251405,5,2,False,-19.94348648577926,2,0.08500907069509439,random-dag
365,4,109,72,120,0.0143201803413071,0.7945444747961384,3,2,False,4.425279081619152,13,-0.02003451504491016,random-dag
366,4,110,72,120,0.02602125096256552,0.7929334672709215,3,2,False,12.141491909156542,-15,-0.012055369883335387,random-dag
367,4,111,72,120,0.022118824055443773,0.7420370872359479,2,2,False,-0.3478450149637524,1,-0.002034454996933277,random-dag
368,4,112,72,120,0.025184750478177708,0.7887763000577733,2,2,False,17.16179936236682,-8,-0.028025706451277277,random-dag
369,4,113,72,120,0.023663275952008348,0.7049005151716573,3,2,False,10.171486178882361,-3,-0.005120515590774755,random-dag
370,4,114,72,120,0.021780684104627766,0.7540381831980143,3,2,False,-7.377285541890217,-1,0.022802090246919926,random-dag
371,4,115,72,120,0.030057195021983753,0.7632438951937353,3,2,False,-6.0127694077095555,-18,0.04340000730712121,random-dag
372,4,116,72,120,0.021737834413890753,0.7641108393846213,2,2,False,-2.3505048766295147,5,0.014549818194449282,random-dag
373,4,117,72,120,0.016842723004694835,0.7294374409494014,2,2,False,4.093905526617505,9,-0.013726985203998066,random-dag
374,4,118,72,120,0.03520847306058574,0.7577397369756884,2,2,False,-13.01651390440179,4,0.06173508485629989,random-dag
375,4,119,72,120,0.022558499143006186,0.7767853898089163,2,2,False,-2.110873871970739,9,0.021517615445982574,random-dag
376,0,0,57,80,0.0568042581200476,0.7104653619457401,4,3,False,8.927089299560748,-14,-0.027726318229687408,rome
377,0,1,57,80,0.0348883572567783,0.7271853150816737,3,3,False,-4.763156423496866,-3,0.018727978081430896,rome
378,0,2,57,80,0.04217488164856586,0.782155401526787,5,3,False,-5.372406518209374,-13,0.02336744262242263,rome
379,0,3,57,80,0.039684031507339776,0.7667043891051925,3,3,False,-5.546784201396434,-4,0.02916634162924797,rome
380,0,4,57,80,0.03508771929824561,0.7579627363779458,3,1,False,10.303641897428378,-6,-0.05770112034031316,rome
381,0,5,57,80,0.043652285475593744,0.7297620291184863,3,3,False,2.062375881401948,1,-0.0033651318877422343,rome
382,0,6,57,80,0.03261897528814822,0.7023743601805933,4,3,False,1.4334391872645256,-1,-0.004316810290960704,rome
383,0,7,57,80,0.018107950250807393,0.7562045047423193,4,3,False,-0.35906578585399984,1,0.0006435562838519315,rome
384,0,8,57,80,0.02751670843776107,0.7584674926033927,4,2,False,-0.8383590243591925,1,-0.0007518647133927248,rome
385,0,9,57,80,0.019264024057257145,0.8652120957742293,4,4,False,0.3234896817363335,-3,-0.000718686424688475,rome
386,0,10,57,80,0.026886661097187403,0.7096836252478995,3,2,False,1.5444975078038965,-3,-0.007079197133521509,rome
387,0,11,57,80,0.02321080478975215,0.8037664990380143,3,2,False,1.8562526415254865,1,-0.0038332949922313397,rome
388,0,12,57,80,0.03693086883876356,0.6834394511931786,3,3,False,4.196352194095994,-3,-0.021746764385980832,rome
389,0,13,57,80,0.059140907825118334,0.7120958774707439,5,3,False,-2.2392547053370606,2,0.013246252930904479,rome
390,0,14,57,80,0.06530040378724591,0.8222328373329358,6,3,False,-5.640036111277254,-12,0.026097435664877655,rome
391,0,15,57,80,0.03508771929824561,0.7431744371559738,8,1,False,6.398717670840682,-6,-0.03552961880282257,rome
392,0,16,57,80,0.12801366692344135,0.693648748284403,8,3,False,4.748375396002359,-4,-0.031227978292910075,rome
393,0,17,57,80,0.06014682720509787,0.7167280059898739,8,3,False,-4.657979607918662,3,0.018429681332221448,rome
394,0,18,57,80,0.05721613738531031,0.6946792890161405,8,3,False,-3.8148473796304643,-1,0.010919169403015627,rome
395,0,19,57,80,0.05411727822442107,0.787042562790685,8,3,False,3.6285686140410007,-3,-0.017725171986422428,rome
396,0,20,57,80,0.12451151779159295,0.7707836980124321,8,7,False,1.1224235898163784,-1,-0.00830272926991693,rome
397,0,21,57,80,0.04923593706488444,0.8226646723545653,8,2,False,-0.3648153635090807,-6,-0.004493886258850999,rome
398,0,22,57,80,0.0970566296694116,0.7253317573466953,8,3,False,-12.373551392044845,0,0.06507754079476966,rome
399,0,23,57,80,0.04215279812084323,0.6543003063332223,3,2,False,4.257871094130593,-2,-0.02193256580424774,rome
400,0,24,57,80,0.04079523755275635,0.6769086167250993,5,2,False,6.886946590330723,-3,-0.03407483056105365,rome
401,0,25,57,80,0.05217935260228493,0.6985593195823325,5,3,False,1.9034790421690388,0,-0.009841315011196727,rome
402,0,26,57,80,0.046853538065944084,0.773563548202034,3,3,False,-2.8649688769004626,1,0.010237252881808212,rome
403,0,27,57,80,0.02819548872180451,0.790703054559956,3,2,False,0.7657175960059988,-1,-0.0056320768816416344,rome
404,0,28,57,80,0.0593671679197995,0.7253462247485225,5,2,False,-7.412557917368559,-2,0.033140293251261776,rome
405,0,29,57,80,0.049550960735171255,0.838131835864962,6,2,False,-7.083598027440274,-11,0.025384991941158397,rome
406,0,30,57,80,0.0588363043250261,0.6804546780617705,5,2,False,2.4492803093785085,-8,-0.02243591881964213,rome
407,0,31,57,80,0.03508771929824561,0.751088811143763,5,1,False,3.6824884377430465,-6,-0.02393722868599968,rome
408,0,32,57,80,0.06944598147605664,0.6884432385839566,5,3,False,-5.223605968356281,-4,0.01899842887769626,rome
409,0,33,57,80,0.07049005540546895,0.7393810418713663,6,5,False,-8.22627545816161,-4,0.03221609147365995,rome
410,0,34,57,80,0.02784081867728484,0.8631782938218723,5,3,False,-0.3740337750836886,0,0.0016495877125475844,rome
411,0,35,57,80,0.03508771929824561,0.7650939435026368,6,1,False,7.8279138165995334,-6,-0.042963161606696554,rome
412,0,36,57,80,0.042293233082706765,0.7539994007717695,6,2,False,7.216928004282437,-1,-0.039301753905758074,rome
413,0,37,57,80,0.04417293233082706,0.73896420091412,3,2,False,0.8857955485180469,-3,-0.010473958458017851,rome
414,0,38,57,80,0.08093416260709495,0.7301678528971104,3,3,False,-2.8298102041509594,-4,0.006207314253427743,rome
415,0,39,57,80,0.03085972959093259,0.6972004548011153,3,3,False,-2.7042767085003447,-2,0.007614798340024875,rome
416,0,40,57,80,0.05383383151240295,0.7762078988466052,6,3,False,-8.445220236000068,-2,0.036728701146519854,rome
417,0,41,57,80,0.03508771929824561,0.7698083190180354,2,1,False,9.346776049669813,-7,-0.05333626577596723,rome
418,0,42,57,80,0.04474728487886382,0.6722728024798812,3,2,False,-11.388126659104245,-4,0.04628821907414771,rome
419,0,43,57,80,0.09133573019851214,0.7258576987219958,7,3,False,-6.494601534481546,2,0.02153384563863109,rome
420,0,44,57,80,0.05024341607988225,0.6739175679138347,3,2,False,5.51824902794155,-10,-0.03496081545153945,rome
421,0,45,57,80,0.03508771929824561,0.7057549341989917,6,1,False,5.745535588476059,0,-0.027900835940897595,rome
422,0,46,57,80,0.03719998499133837,0.7733726460449383,4,3,False,0.9629057159027923,-4,-0.007240939741370189,rome
423,0,47,57,80,0.044338524883637646,0.7300640381292611,4,3,False,-6.9124780762107605,-4,0.028631256225595064,rome
424,0,48,57,80,0.06583296263747389,0.6954357398680872,4,2,False,2.77556199851702,-9,-0.019600275286704383,rome
425,0,49,57,80,0.08000993193662366,0.7021995726917282,7,4,False,-7.416326916312755,-3,0.027218357075915134,rome
426,0,50,57,80,0.04421624045684195,0.7300135638660732,7,2,False,-1.2405777244123044,-3,-0.002877622190595841,rome
427,0,51,57,80,0.02030228891131147,0.8406383277372893,4,2,False,-0.040657323553631386,0,3.3080712573962945e-05,rome
428,0,52,57,80,0.03508771929824561,0.7987889765669245,7,1,False,6.180991717146611,-2,-0.029826553696590263,rome
429,0,53,57,80,0.12361434339817798,0.6903178849897011,7,6,False,-5.7525959307656365,-2,0.022166377622948152,rome
430,0,54,57,80,0.07073934837092732,0.7933702396733979,7,3,False,-6.023470599874543,-10,0.018628164710383865,rome
431,0,55,57,80,0.048491810333915614,0.6522975988366322,4,3,False,4.076242160567915,-1,-0.013674147839547623,rome
432,0,56,57,80,0.031432748538011694,0.7980086679779517,4,2,False,0.6563798087643136,-8,-0.007935141704312365,rome
433,0,57,57,80,0.05173350041771095,0.7656842015927907,4,3,False,1.780575920397581,-11,-0.012258463789811824,rome
434,0,58,57,80,0.027253898635477575,0.688104659009989,3,2,False,2.5356587076456947,-8,-0.018212151450873793,rome
435,0,59,57,80,0.05981968810916179,0.7377094952710067,5,3,False,0.7926687988948515,2,-0.008960625405266431,rome
436,0,60,57,80,0.019963102199944304,0.7653546278978108,4,3,False,-0.16885014985811608,-1,-0.00501755876370269,rome
437,0,61,57,80,0.03508771929824561,0.725272027204384,5,1,False,2.6621731340794383,-3,-0.017044177014207906,rome
438,0,62,57,80,0.03808479532163743,0.7684802515211514,5,2,False,1.0540809917903573,-1,-0.007245737087490711,rome
439,0,63,57,80,0.06784123005927518,0.7770070747987983,6,5,False,0.3003433603359156,-2,-0.0035762311597795082,rome
440,0,64,57,80,0.010964912280701754,0.8241349880195724,5,2,False,-0.18893376726080646,-1,-0.0007111028778913897,rome
441,0,65,57,80,0.019684628237259815,0.7494376931002337,2,2,False,-0.41332532365026964,-3,-0.0036206799956783886,rome
442,0,66,57,80,0.03508771929824561,0.7221619875553938,3,1,False,0.7765575769977318,-2,-0.004609069394349352,rome
443,0,67,57,80,0.03435672514619883,0.8508125453268408,5,2,False,0.3903107507507855,-11,-0.01100163568762541,rome
444,0,68,57,80,0.045739348370927316,0.6806480217052824,5,2,False,-6.405856802605484,-1,0.024810666429106287,rome
445,0,69,57,80,0.046605849942316105,0.7181521486990188,5,3,False,-1.9885270413462308,1,0.004289777042961296,rome
446,0,70,57,80,0.030284043441938174,0.813591858229324,3,3,False,5.3671680951241,-2,-0.02370991438655251,rome
447,0,71,57,80,0.06892230576441102,0.7607582166851583,6,2,False,10.326447943024448,-8,-0.06348202008949066,rome
448,0,72,57,80,0.03488139540771119,0.7038069522453805,4,3,False,2.4530787732230976,-7,-0.01742774882285919,rome
449,0,73,57,80,0.04627516211162827,0.7090590999172213,5,2,False,2.566112937180833,-10,-0.024723915296840815,rome
450,0,74,57,80,0.03192355889724311,0.783357413415869,5,2,False,-2.441591316345722,-2,0.008131507347866107,rome
451,0,75,57,80,0.052527151211361735,0.6705879526529412,3,3,False,-7.504548642322163,-3,0.029797726767688215,rome
452,0,76,57,80,0.03508771929824561,0.6993734550040785,6,1,False,4.391567543436594,0,-0.021518481965425718,rome
453,0,77,57,80,0.02412280701754386,0.7390305124976948,6,2,False,0.004319366638384281,1,-0.0027204678483340183,rome
454,0,78,57,80,0.02443609022556391,0.7193918983501704,2,2,False,-4.047637418084662,-7,0.011105079868204804,rome
455,0,79,57,80,0.03508771929824561,0.735340901736008,3,1,False,4.504568933731747,-6,-0.027544562110094706,rome
456,1,0,14,14,0.4395604395604396,0.7079842028825504,3,2,True,-2.0962480102854,-7,-0.09417791615526377,rome
457,1,1,14,14,0.3626373626373627,0.7194904737851769,3,2,True,-1.983462047284739,-2,-0.0466380179495442,rome
458,1,2,14,14,0.14285714285714288,0.7041832755884588,3,1,True,-0.7741256062034907,0,0.01049011553738266,rome
459,1,3,14,14,0.3626373626373627,0.6806724083818594,4,3,True,-1.5337627543567507,-1,0.012262572425489893,rome
460,1,4,14,14,0.14285714285714288,0.7100325685498552,3,1,True,-1.2364787605948706,-1,-0.004068870476636344,rome
461,1,5,14,14,0.14285714285714288,0.7035687280036599,3,1,True,-1.176576031913001,-1,0.0024908586223734708,rome
462,1,6,14,14,0.3626373626373627,0.6867448633909212,4,2,True,-0.38520586959254643,0,-0.078006355444034,rome
